shade_id,brand,product,shade_name,hex,undertone,depth,source,source_url
PUBLIC-03250,NARS,Soft Matte Complete Foundation,iguacu,#774C39,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03251,NARS,Soft Matte Complete Foundation,new caledonia,#795036,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03252,NARS,Soft Matte Complete Foundation,manaus,#915D46,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03253,NARS,Soft Matte Complete Foundation,marquises,#A26542,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03254,NARS,Soft Matte Complete Foundation,macao,#A76D44,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03255,NARS,Soft Matte Complete Foundation,belem,#A96E51,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03256,NARS,Soft Matte Complete Foundation,caracas,#B37149,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03257,NARS,Soft Matte Complete Foundation,cadiz,#B37553,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03258,NARS,Soft Matte Complete Foundation,huahine,#C1815B,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03259,NARS,Soft Matte Complete Foundation,moorea,#C99162,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03260,NARS,Soft Matte Complete Foundation,tahoe,#C3885F,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03261,NARS,Soft Matte Complete Foundation,syracuse,#D89469,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03262,NARS,Soft Matte Complete Foundation,aruba,#D49C77,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03263,NARS,Soft Matte Complete Foundation,valencia,#D29772,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03264,NARS,Soft Matte Complete Foundation,barcelona,#D39B73,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03265,NARS,Soft Matte Complete Foundation,vanuatu,#D49B6E,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03266,NARS,Soft Matte Complete Foundation,stromboli,#D8A370,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03267,NARS,Soft Matte Complete Foundation,sahel,#E2AA83,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03268,NARS,Soft Matte Complete Foundation,santa fe,#E2AE84,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03269,NARS,Soft Matte Complete Foundation,vallaurius,#DDA87F,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03270,NARS,Soft Matte Complete Foundation,patagonia,#E3B392,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03271,NARS,Soft Matte Complete Foundation,punjab,#E4B78E,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03272,NARS,Soft Matte Complete Foundation,fiji,#EDC192,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03273,NARS,Soft Matte Complete Foundation,vienna,#F9C9A4,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03274,NARS,Soft Matte Complete Foundation,deauville,#F7C899,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03275,NARS,Soft Matte Complete Foundation,salzburg,#EEC29F,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03276,NARS,Soft Matte Complete Foundation,gobi,#FAD4A3,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03277,NARS,Soft Matte Complete Foundation,yukon,#E7C2A9,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03278,NARS,Soft Matte Complete Foundation,mont blanc,#F4CCAD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03279,NARS,Soft Matte Complete Foundation,oslo,#F7D4C4,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03280,NARS,Soft Matte Complete Foundation,siberia,#FCE6C9,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03281,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,alabaster,#E0C4B6,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03282,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,pink alabaster,#D0AF9B,cool,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03283,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,yellow alabaster,#DDBFA7,warm,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03284,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,porcelain,#DDC0A0,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03285,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,pink porcelain,#CEA996,cool,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03286,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,marble,#C5AF97,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03287,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,ivory,#C3A796,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03288,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,ivory beige,#C9B19E,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03289,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,soft sand,#C0A186,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03290,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,beige nude,#C7A797,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03291,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,linen,#D8C0A6,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03292,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,sand beige,#AE8E71,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03293,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,pink beige,#C19E89,cool,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03294,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,vanilla,#C09C88,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03295,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,soft beige,#C0A18B,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03296,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,sand,#AE8C75,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03297,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,flesh,#B28E78,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03298,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,warm ivory,#B18B75,warm,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03299,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,dark sand,#B18C71,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03300,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,natural beige,#C19C82,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03301,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,neutral beige,#B09076,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03302,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,neutral,#AC8672,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03303,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,desert,#AD8A74,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03304,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,medium beige,#A27E68,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03305,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,amber honey,#E0BF96,warm,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03306,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,golden sand,#B38768,warm,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03307,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,sepia,#C0A487,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03308,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,olive beige,#AE8A6C,olive,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03309,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,golden honey,#AE856A,warm,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03310,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,bronze beige,#B3957A,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03311,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,almond,#997861,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03312,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,honey beige,#A9816E,warm,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03313,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,suede,#BFA386,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03314,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,honey,#A57E65,warm,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03315,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,hazelnut,#98705C,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03316,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,caramel,#C59C82,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03317,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,amber,#9A7352,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03318,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,praline,#997153,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03319,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,tan,#A28265,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03320,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,spice,#9A775D,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
PUBLIC-03321,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,coffee,#7B4E37,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321
